-1.1008288793970133
-0.7880011761009964
-inf
-1.1793390460562483
-0.4713132348003123
-1.0992362790668646
-1.6111632348813782
-0.19191256287900313
-0.884467350729485
-1.1002969690694338
-0.40149280023458706
-inf
-0.15008456508433624
-inf
-inf
-0.20056619348071494
-0.17046842629431136
-0.7548149057745401
-inf
-0.785785797974011
